slot,name,canonical,sprite_required,portrait_required,sprite_entirely_absent,sprite_incomplete_upstream,missing_required_portraits,missing_reverse_portraits,coordination_required,production_state
0221/0000,Piloswine,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0221/0000/0001,Piloswine / Shiny,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0221/0000/0001/0002,Piloswine / Shiny / Female,True,False,True,False,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0221/0000/0000,Piloswine,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0221/0000/0000/0002,Piloswine / Female,True,False,True,False,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0222,Corsola,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0222/0000,Corsola,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0222/0000/0001,Corsola / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0222/0001,Corsola / Galar,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0222/0001/0001,Corsola / Galar / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0223,Remoraid,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0223/0000,Remoraid,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0223/0000/0001,Remoraid / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0223/0001,Remoraid / Altcolor,False,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0223/0001/0001,Remoraid / Altcolor / Shiny,False,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0224,Octillery,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0224/0000,Octillery,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0224/0000/0001,Octillery / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0224/0000/0001/0002,Octillery / Shiny / Female,True,False,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0224/0000/0000,Octillery,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0224/0000/0000/0002,Octillery / Female,True,False,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0224/0001,Octillery / Cutscene,False,True,False,False,True,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0224/0001/0001,Octillery / Cutscene / Shiny,False,True,False,False,True,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0224/0002,Octillery / Altcolor,False,True,True,True,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0224/0002/0001,Octillery / Altcolor / Shiny,False,False,False,False,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0224/0002/0001/0002,Octillery / Altcolor / Shiny / Female,False,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0224/0002/0000,Octillery / Altcolor,False,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0224/0002/0000/0002,Octillery / Altcolor / Female,False,False,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0224/0003,Octillery / Cutscene_Altcolor,False,True,True,False,True,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0224/0003/0001,Octillery / Cutscene_Altcolor / Shiny,False,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0225,Delibird,True,True,True,False,False,,Angry^;Crying^;Shouting^;Surprised^;Dizzy^,False,no_core_gap_detected
0225/0000,Delibird,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0225/0000/0001,Delibird / Shiny,True,True,True,False,True,,Angry^;Crying^;Shouting^;Surprised^;Dizzy^,False,to_produce
0226,Mantine,True,True,True,False,True,,,False,to_produce
0226/0000,Mantine,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0226/0000/0001,Mantine / Shiny,True,True,True,False,True,,,False,to_produce
0226/0001,Mantine / Alternate,False,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0226/0001/0001,Mantine / Alternate / Shiny,False,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0226/0002,Mantine / Altcolor,False,True,True,False,True,,,False,to_produce
0226/0002/0001,Mantine / Altcolor / Shiny,False,True,False,False,True,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0226/0003,Mantine / Alternate_Altcolor,False,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0226/0003/0001,Mantine / Alternate_Altcolor / Shiny,False,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0227,Skarmory,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0227/0000,Skarmory,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0227/0000/0001,Skarmory / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0227/0001,Skarmory / Mega,False,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0227/0001/0001,Skarmory / Mega / Shiny,False,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0227/0002,Skarmory / Cutscene,True,True,False,False,True,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0227/0002/0001,Skarmory / Cutscene / Shiny,True,True,False,False,True,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0227/0003,Skarmory / Alternate,False,False,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0227/0003/0001,Skarmory / Alternate / Shiny,False,True,True,True,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0228,Houndour,True,True,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0228/0000,Houndour,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0228/0000/0001,Houndour / Shiny,True,True,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0228/0001,Houndour / Altcolor,False,True,True,False,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0228/0001/0001,Houndour / Altcolor / Shiny,False,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0229,Houndoom,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0229/0000,Houndoom,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0229/0000/0001,Houndoom / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0229/0000/0001/0002,Houndoom / Shiny / Female,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0229/0000/0000,Houndoom,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0229/0000/0000/0002,Houndoom / Female,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0229/0001,Houndoom / Mega,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0229/0001/0001,Houndoom / Mega / Shiny,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0229/0002,Houndoom / Altcolor,False,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0229/0002/0001,Houndoom / Altcolor / Shiny,False,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0230,Kingdra,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0230/0000,Kingdra,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0230/0000/0001,Kingdra / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0230/0001,Kingdra / Altcolor,False,False,True,False,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0230/0001/0001,Kingdra / Altcolor / Shiny,False,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0231,Phanpy,True,True,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0231/0000,Phanpy,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0231/0000/0001,Phanpy / Shiny,True,True,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0231/0001,Phanpy / Alternate,False,True,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0231/0001/0001,Phanpy / Alternate / Shiny,False,False,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0232,Donphan,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0232/0000,Donphan,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0232/0000/0000,Donphan,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0232/0000/0000/0002,Donphan / Female,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0232/0000/0001,Donphan / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0232/0000/0001/0002,Donphan / Shiny / Female,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0233,Porygon2,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0233/0000,Porygon2,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
